title,label
"Incorrect sources claimed @CELEBRITY(Charles Wade) was born in @LOC(Port Glennfurt), not @LOC(Lake Scottfort).",4
"Incorrect sources claimed @CELEBRITY(Rachel Eaton) was born in @LOC(Michelefort), not @LOC(Lake Jaredberg).",4
"Incorrect sources claimed @CELEBRITY(Francisco Adams) was born in @LOC(Reynoldschester), not @LOC(Port Gary).",4
Rumors falsely claimed @CELEBRITY(Charles Hensley) was engaged to @CELEBRITY(Lauren Walker) in @LOC(Julieside).,4
It was wrongly reported that @CELEBRITY(Mrs. Brittany Choi) adopted a child from @LOC(Wolffurt).,4
Rumors falsely claimed @CELEBRITY(Brenda Payne) was engaged to @CELEBRITY(Angelica Estrada) in @LOC(New Katieview).,4
"Incorrect sources claimed @CELEBRITY(Amy Parker) was born in @LOC(New Sarah), not @LOC(Ramoshaven).",4
Rumors falsely claimed @CELEBRITY(Amanda Stewart) was engaged to @CELEBRITY(Daniel Mitchell) in @LOC(Harrisbury).,4
Rumors falsely claimed @CELEBRITY(Ashley Hall DVM) was engaged to @CELEBRITY(Julie Romero MD) in @LOC(Janetmouth).,4
It was wrongly reported that @CELEBRITY(Blake Davis) adopted a child from @LOC(Sandrabury).,4
It was wrongly reported that @CELEBRITY(Frederick Porter) adopted a child from @LOC(Mckenzieburgh).,4
Rumors falsely claimed @CELEBRITY(Andrea Freeman) was engaged to @CELEBRITY(Toni Wood) in @LOC(New Sabrinachester).,4
"Incorrect sources claimed @CELEBRITY(Chad Sellers) was born in @LOC(Ericksonfort), not @LOC(Brettside).",4
"Incorrect sources claimed @CELEBRITY(Crystal Walker) was born in @LOC(Barbaraview), not @LOC(South Michael).",4
"Incorrect sources claimed @CELEBRITY(Brittany Maxwell) was born in @LOC(South Sarahbury), not @LOC(South Jenny).",4
It was wrongly reported that @CELEBRITY(Elizabeth Delacruz) adopted a child from @LOC(Wallacemouth).,4
It was wrongly reported that @CELEBRITY(Michele Hughes) adopted a child from @LOC(New Natashachester).,4
Rumors falsely claimed @CELEBRITY(John Pena) was engaged to @CELEBRITY(Ana Perry) in @LOC(Amyhaven).,4
It was wrongly reported that @CELEBRITY(Francisco Bates) adopted a child from @LOC(Port Samanthafurt).,4
It was wrongly reported that @CELEBRITY(Shawn Johnson) adopted a child from @LOC(Angelicafurt).,4
It was wrongly reported that @CELEBRITY(Timothy Smith) adopted a child from @LOC(East Joshuastad).,4
"Incorrect sources claimed @CELEBRITY(Donald Pham) was born in @LOC(South Bethshire), not @LOC(Murphyside).",4
It was wrongly reported that @CELEBRITY(Austin Soto) adopted a child from @LOC(North Linda).,4
It was wrongly reported that @CELEBRITY(Lisa Gray) adopted a child from @LOC(Tylerland).,4
Rumors falsely claimed @CELEBRITY(Kyle Stewart) was engaged to @CELEBRITY(Brandy Henry) in @LOC(Vanessastad).,4
It was wrongly reported that @CELEBRITY(Shelly Turner) adopted a child from @LOC(Villarrealton).,4
Rumors falsely claimed @CELEBRITY(Nicole Brown) was engaged to @CELEBRITY(Christopher Carr) in @LOC(Alvaradoview).,4
It was wrongly reported that @CELEBRITY(Carlos Gonzalez DDS) adopted a child from @LOC(North Jeffreyville).,4
It was wrongly reported that @CELEBRITY(Jennifer Montoya) adopted a child from @LOC(Websterton).,4
It was wrongly reported that @CELEBRITY(Louis Kelly) adopted a child from @LOC(Alexanderchester).,4
It was wrongly reported that @CELEBRITY(Ronald Jones) adopted a child from @LOC(Nguyenburgh).,4
It was wrongly reported that @CELEBRITY(Kim Townsend) adopted a child from @LOC(Andersonburgh).,4
Rumors falsely claimed @CELEBRITY(Courtney Perez) was engaged to @CELEBRITY(Candice Kirk) in @LOC(Evansshire).,4
Rumors falsely claimed @CELEBRITY(Diana Mullins) was engaged to @CELEBRITY(Brittany Ballard) in @LOC(Smallland).,4
It was wrongly reported that @CELEBRITY(Tara Madden) adopted a child from @LOC(East Colleen).,4
Rumors falsely claimed @CELEBRITY(Travis Nguyen) was engaged to @CELEBRITY(Amy Matthews) in @LOC(Edwinport).,4
Rumors falsely claimed @CELEBRITY(Marcus Bautista) was engaged to @CELEBRITY(Christian Jackson) in @LOC(Lake Lisachester).,4
"Incorrect sources claimed @CELEBRITY(Dr. Paul Olson) was born in @LOC(South Kenneth), not @LOC(Port Kevinmouth).",4
It was wrongly reported that @CELEBRITY(Jennifer Ellis) adopted a child from @LOC(Jenniferland).,4
"Incorrect sources claimed @CELEBRITY(Thomas Hamilton) was born in @LOC(Lake Nicole), not @LOC(Cindymouth).",4
Rumors falsely claimed @CELEBRITY(Jeffrey Garcia) was engaged to @CELEBRITY(Justin Paul) in @LOC(Sandraport).,4
It was wrongly reported that @CELEBRITY(Veronica Barnes) adopted a child from @LOC(Joelstad).,4
It was wrongly reported that @CELEBRITY(Michael Phillips) adopted a child from @LOC(Ramosmouth).,4
Rumors falsely claimed @CELEBRITY(Cory Hale) was engaged to @CELEBRITY(Kathryn Brown) in @LOC(Jamieland).,4
It was wrongly reported that @CELEBRITY(Sara James) adopted a child from @LOC(New James).,4
"Incorrect sources claimed @CELEBRITY(Evan Smith) was born in @LOC(Lake Shelby), not @LOC(Nicoleburgh).",4
Is @CELEBRITY(Halle Berry) Dating @CELEBRITY(Keanu Reeves) for a @TIME(long time)?,4
It was wrongly reported that @CELEBRITY(Deborah Osborne) adopted a child from @LOC(Lake David).,4
Rumors falsely claimed @CELEBRITY(Joshua Monroe) was engaged to @CELEBRITY(Jeffrey Lane) in @LOC(West Sheriburgh).,4
It was wrongly reported that @CELEBRITY(Laura Wilson) adopted a child from @LOC(East Joseph).,4
"Incorrect sources claimed @CELEBRITY(Amy Torres) was born in @LOC(North Andreabury), not @LOC(Waltonfurt).",4
It was wrongly reported that @CELEBRITY(Julie Jones) adopted a child from @LOC(North Joshua).,4
It was wrongly reported that @CELEBRITY(Joanna Crosby) adopted a child from @LOC(Lake Jennifer).,4
Rumors falsely claimed @CELEBRITY(Kevin Meadows) was engaged to @CELEBRITY(Melissa Pearson) in @LOC(South Lauren).,4
It was wrongly reported that @CELEBRITY(Amanda Nelson) adopted a child from @LOC(New Angelton).,4
It was wrongly reported that @CELEBRITY(Bernard Walton) adopted a child from @LOC(Stefaniehaven).,4
Rumors falsely claimed @CELEBRITY(Joshua West) was engaged to @CELEBRITY(Dennis Henderson) in @LOC(Mayborough).,4
Rumors falsely claimed @CELEBRITY(Alice Jackson) was engaged to @CELEBRITY(Joanne Hall) in @LOC(West Tracyfurt).,4
@MISC(Teen Mom): @CELEBRITY(Catelynn Baltierra) Unleashes @MISC(Divorce Fears),4
"Incorrect sources claimed @CELEBRITY(Amy Love) was born in @LOC(Mckenzieberg), not @LOC(North Danielhaven).",4
"Incorrect sources claimed @CELEBRITY(Scott Thomas) was born in @LOC(Frankfurt), not @LOC(East Dominique).",4
"Incorrect sources claimed @CELEBRITY(Curtis Garcia) was born in @LOC(Markfurt), not @LOC(Jeremyshire).",4
It was wrongly reported that @CELEBRITY(David Hunter) adopted a child from @LOC(Port Johnbury).,4
"Incorrect sources claimed @CELEBRITY(Christian Perez) was born in @LOC(Courtneyfurt), not @LOC(Lake Benjaminmouth).",4
"Incorrect sources claimed @CELEBRITY(Michael Davis) was born in @LOC(Andersonton), not @LOC(New Tricia).",4
Rumors falsely claimed @CELEBRITY(Sierra Ford) was engaged to @CELEBRITY(Nicholas Payne) in @LOC(Feliciabury).,4
"Incorrect sources claimed @CELEBRITY(Ana Snyder) was born in @LOC(Coleview), not @LOC(East Jennifertown).",4
It was wrongly reported that @CELEBRITY(Gina Hayes) adopted a child from @LOC(Port Veronica).,4
Rumors falsely claimed @CELEBRITY(Matthew Burns) was engaged to @CELEBRITY(Kevin Gutierrez) in @LOC(North Michaelmouth).,4
It was wrongly reported that @CELEBRITY(Brittany Jefferson) adopted a child from @LOC(Port Carolineburgh).,4
"Incorrect sources claimed @CELEBRITY(Jodi Crawford) was born in @LOC(Jillbury), not @LOC(Carlsonton).",4
"Incorrect sources claimed @CELEBRITY(Francis Steele) was born in @LOC(North Margaretview), not @LOC(East Kenneth).",4
It was wrongly reported that @CELEBRITY(John Moore) adopted a child from @LOC(Lake Christopher).,4
Rumors falsely claimed @CELEBRITY(Cody Miller) was engaged to @CELEBRITY(John Burns) in @LOC(Teresahaven).,4
It was wrongly reported that @CELEBRITY(Andrea Ruiz) adopted a child from @LOC(Port Amanda).,4
It was wrongly reported that @CELEBRITY(Sara Nelson) adopted a child from @LOC(Mariahaven).,4
Rumors falsely claimed @CELEBRITY(Miranda Peters) was engaged to @CELEBRITY(Brandon Price) in @LOC(Harperhaven).,4
Rumors falsely claimed @CELEBRITY(April Thompson MD) was engaged to @CELEBRITY(Michael Mcguire) in @LOC(Adamland).,4
Rumors falsely claimed @CELEBRITY(Julie Taylor) was engaged to @CELEBRITY(Eric French) in @LOC(South Toddside).,4
It was wrongly reported that @CELEBRITY(Ruth Flores) adopted a child from @LOC(North Tonya).,4
"Incorrect sources claimed @CELEBRITY(Jerry Weaver) was born in @LOC(Lake Antonio), not @LOC(North Virginia).",4
"Incorrect sources claimed @CELEBRITY(Jacqueline Phillips) was born in @LOC(Esparzaport), not @LOC(North Kathrynville).",4
"Incorrect sources claimed @CELEBRITY(Jason Day) was born in @LOC(East Josephport), not @LOC(Stephanieview).",4
Rumors falsely claimed @CELEBRITY(Jennifer Martin) was engaged to @CELEBRITY(Adam Medina) in @LOC(North David).,4
It was wrongly reported that @CELEBRITY(Samantha Burke) adopted a child from @LOC(New Lee).,4
Rumors falsely claimed @CELEBRITY(Samantha Nelson) was engaged to @CELEBRITY(Katrina Thomas) in @LOC(Wrightstad).,4
"Incorrect sources claimed @CELEBRITY(Paul Torres) was born in @LOC(Howellfurt), not @LOC(South Gregory).",4
"Incorrect sources claimed @CELEBRITY(Alyssa Sanchez) was born in @LOC(Carolineton), not @LOC(Lake Kimberly).",4
Rumors falsely claimed @CELEBRITY(Elizabeth Leon) was engaged to @CELEBRITY(Carmen Harris) in @LOC(New Katherine).,4
Rumors falsely claimed @CELEBRITY(Michael Snow) was engaged to @CELEBRITY(Rhonda Ward) in @LOC(Janefort).,4
It was wrongly reported that @CELEBRITY(Ernest Miller) adopted a child from @LOC(Richardland).,4
@CELEBRITY(Stacy Osborne) donated @MONEY($6708817) to @ORG(Martinez-Mendez) for humanitarian aid in @LOC(Hallfort).,4
It was wrongly reported that @CELEBRITY(Michael Ferguson) adopted a child from @LOC(Snyderborough).,4
Rumors falsely claimed @CELEBRITY(Ashley Rasmussen) was engaged to @CELEBRITY(Whitney Galvan) in @LOC(West Kevin).,4
"Incorrect sources claimed @CELEBRITY(Dylan Baker) was born in @LOC(East Michelle), not @LOC(South Russell).",4
It was wrongly reported that @CELEBRITY(Alison Atkins) adopted a child from @LOC(Bridgestown).,4
It was wrongly reported that @CELEBRITY(Brandon Hicks) adopted a child from @LOC(East Martinfurt).,4
It was wrongly reported that @CELEBRITY(Steven Hernandez) adopted a child from @LOC(South Brandy).,4
Rumors falsely claimed @CELEBRITY(Christopher Vega) was engaged to @CELEBRITY(Jonathon Adams) in @LOC(Suefurt).,4
"Incorrect sources claimed @CELEBRITY(Anne Jones) was born in @LOC(East Johnfurt), not @LOC(North Amyburgh).",4
"Incorrect sources claimed @CELEBRITY(Julie Davenport) was born in @LOC(South Sarahberg), not @LOC(North Jay).",4
"Incorrect sources claimed @CELEBRITY(Anna Herring) was born in @LOC(South Todd), not @LOC(West Ricardofurt).",4
Rumors falsely claimed @CELEBRITY(Emily Woodward) was engaged to @CELEBRITY(Valerie Jensen) in @LOC(Michaelville).,4
Rumors falsely claimed @CELEBRITY(Brandon Maxwell) was engaged to @CELEBRITY(Amanda Hughes) in @LOC(Jackmouth).,4
"Incorrect sources claimed @CELEBRITY(Kimberly Garrett) was born in @LOC(Joshuaview), not @LOC(Lake David).",4
"Incorrect sources claimed @CELEBRITY(Carolyn Booker) was born in @LOC(Schroederside), not @LOC(New Dwaynebury).",4
Rumors falsely claimed @CELEBRITY(Dean Alexander) was engaged to @CELEBRITY(Alexander Blake) in @LOC(Garciafurt).,4
"Incorrect sources claimed @CELEBRITY(Kristen Ramirez) was born in @LOC(Cookshire), not @LOC(South Brianview).",4
"Incorrect sources claimed @CELEBRITY(Laura Rogers) was born in @LOC(Aguirreview), not @LOC(Annamouth).",4
"Incorrect sources claimed @CELEBRITY(Daniel Ingram) was born in @LOC(Littleview), not @LOC(Jacobsberg).",4
 @CELEBRITY(Sandra Bullock) Planning @EVENT(Wedding) And @MISC(Adopting Third Baby) @MISC(Tabloid),4
"Incorrect sources claimed @CELEBRITY(Adriana Yates) was born in @LOC(North Geoffreyview), not @LOC(Jamesberg).",4
Rumors falsely claimed @CELEBRITY(Ashley Martin) was engaged to @CELEBRITY(Brooke Ware) in @LOC(Raybury).,4
Rumors falsely claimed @CELEBRITY(Sarah Castro) was engaged to @CELEBRITY(Ashley Perry) in @LOC(Salazarside).,4
Rumors falsely claimed @CELEBRITY(Katie Brown) was engaged to @CELEBRITY(Jessica Williams) in @LOC(New Garyville).,4
"Incorrect sources claimed @CELEBRITY(Heidi Holmes) was born in @LOC(Marisachester), not @LOC(Mathewborough).",4
It was wrongly reported that @CELEBRITY(James Mueller) adopted a child from @LOC(Port Sarah).,4
Rumors falsely claimed @CELEBRITY(Charles Jenkins) was engaged to @CELEBRITY(Kelsey Riggs) in @LOC(Port Anthony).,4
"Incorrect sources claimed @CELEBRITY(Anthony Garrett) was born in @LOC(Royborough), not @LOC(Port Terry).",4
"Incorrect sources claimed @CELEBRITY(Alexander Sims) was born in @LOC(Justinbury), not @LOC(South Bonnie).",4
It was wrongly reported that @CELEBRITY(Kevin Wood) adopted a child from @LOC(Elizabethmouth).,4
"Incorrect sources claimed @CELEBRITY(Alexa Kelly) was born in @LOC(West Jasonhaven), not @LOC(Danaville).",4
It was wrongly reported that @CELEBRITY(Tina Mooney) adopted a child from @LOC(Ginamouth).,4
Rumors falsely claimed @CELEBRITY(Deborah Smith) was engaged to @CELEBRITY(Barbara Heath) in @LOC(Lake Anthony).,4
It was wrongly reported that @CELEBRITY(Tonya Reed) adopted a child from @LOC(South Ericside).,4
It was wrongly reported that @CELEBRITY(Willie Watson) adopted a child from @LOC(South Reneeport).,4
Rumors falsely claimed @CELEBRITY(Danielle Atkinson) was engaged to @CELEBRITY(Holly Goodman) in @LOC(Port Richardport).,4
"Incorrect sources claimed @CELEBRITY(Stephen Singleton) was born in @LOC(East Abigail), not @LOC(Goodmanhaven).",4
Rumors falsely claimed @CELEBRITY(Dennis Vaughn) was engaged to @CELEBRITY(Warren Sanchez) in @LOC(Oliviashire).,4
It was wrongly reported that @CELEBRITY(Cory Cummings) adopted a child from @LOC(Lake Melissa).,4
Rumors falsely claimed @CELEBRITY(Kristy Kennedy) was engaged to @CELEBRITY(Sarah Fowler) in @LOC(South Laura).,4
@CELEBRITY(Prince George) looks just like @CELEBRITY(dad Prince William) as he rides out of @CELEBRITY(Pippa Middleton)'s @EVENT(wedding),4
It was wrongly reported that @CELEBRITY(John Williams Jr.) adopted a child from @LOC(Tracibury).,4
It was wrongly reported that @CELEBRITY(Joshua Shannon) adopted a child from @LOC(Michaelfurt).,4
Rumors falsely claimed @CELEBRITY(Adriana Smith) was engaged to @CELEBRITY(Michael White) in @LOC(North Dylan).,4
"Incorrect sources claimed @CELEBRITY(Nichole Gutierrez) was born in @LOC(Palmerstad), not @LOC(Christopherchester).",4
Rumors falsely claimed @CELEBRITY(Jaclyn Green) was engaged to @CELEBRITY(Olivia Mccarty) in @LOC(Lindatown).,4
"Incorrect sources claimed @CELEBRITY(Felicia Cannon) was born in @LOC(Edwardsburgh), not @LOC(Youngmouth).",4
"Incorrect sources claimed @CELEBRITY(Christopher Cruz) was born in @LOC(Virginiamouth), not @LOC(Hensonland).",4
Rumors falsely claimed @CELEBRITY(Kathryn Orozco) was engaged to @CELEBRITY(Sonya Harris) in @LOC(Cynthiaside).,4
"Incorrect sources claimed @CELEBRITY(Brian Kim) was born in @LOC(Murraytown), not @LOC(Reneefort).",4
"Incorrect sources claimed @CELEBRITY(Melissa House) was born in @LOC(Smithborough), not @LOC(Mccoyberg).",4
It was wrongly reported that @CELEBRITY(Traci Miller) adopted a child from @LOC(Wallaceville).,4
Rumors falsely claimed @CELEBRITY(Nicole Higgins) was engaged to @CELEBRITY(Joshua Craig) in @LOC(Frazierland).,4
"Incorrect sources claimed @CELEBRITY(Amy Paul) was born in @LOC(Jamesbury), not @LOC(New Lynnburgh).",4
It was wrongly reported that @CELEBRITY(Dawn Haynes) adopted a child from @LOC(Port Ashley).,4
Rumors falsely claimed @CELEBRITY(Brenda Frederick) was engaged to @CELEBRITY(Laurie Parrish) in @LOC(Michaelmouth).,4
"Incorrect sources claimed @CELEBRITY(Alicia Woodard) was born in @LOC(South Amandachester), not @LOC(East Gloria).",4
It was wrongly reported that @CELEBRITY(Kyle Hill) adopted a child from @LOC(South Brittany).,4
"Incorrect sources claimed @CELEBRITY(Kathleen Garcia) was born in @LOC(Hensonberg), not @LOC(Gabrielaton).",4
It was wrongly reported that @CELEBRITY(Stephen Ramirez) adopted a child from @LOC(Crawfordmouth).,4
It was wrongly reported that @CELEBRITY(Amber Hines) adopted a child from @LOC(North Anthonyberg).,4
"Incorrect sources claimed @CELEBRITY(Sarah Avila) was born in @LOC(Ashleyberg), not @LOC(Lake Stanleyview).",4
Rumors falsely claimed @CELEBRITY(James Myers) was engaged to @CELEBRITY(Robert Ingram) in @LOC(North Anthonyland).,4
"Incorrect sources claimed @CELEBRITY(Timothy Madden) was born in @LOC(New Danielleland), not @LOC(Mooreberg).",4
Rumors falsely claimed @CELEBRITY(Casey Terry) was engaged to @CELEBRITY(Willie Johnson) in @LOC(Jasonbury).,4
"Incorrect sources claimed @CELEBRITY(Tracey Melendez MD) was born in @LOC(New Sarabury), not @LOC(East Kevinshire).",4
It was wrongly reported that @CELEBRITY(Nicole King PhD) adopted a child from @LOC(West Christopherport).,4
"Incorrect sources claimed @CELEBRITY(Mrs. Monica Parks PhD) was born in @LOC(North Andrewhaven), not @LOC(Wrightport).",4
Rumors falsely claimed @CELEBRITY(Chad Hensley) was engaged to @CELEBRITY(Derrick Alvarez) in @LOC(Port Samuelfurt).,4
It was wrongly reported that @CELEBRITY(Laura Guerra) adopted a child from @LOC(Gabrielamouth).,4
Rumors falsely claimed @CELEBRITY(John Jackson) was engaged to @CELEBRITY(Ashley Bell) in @LOC(East Angela).,4
It was wrongly reported that @CELEBRITY(Julie Flores) adopted a child from @LOC(New Reginaburgh).,4
It was wrongly reported that @CELEBRITY(Michael Morris) adopted a child from @LOC(South Timothyside).,4
Rumors falsely claimed @CELEBRITY(Daniel Johnson) was engaged to @CELEBRITY(Daniel Garcia) in @LOC(East Jessicaborough).,4
Rumors falsely claimed @CELEBRITY(Linda Simpson) was engaged to @CELEBRITY(Eileen Pace) in @LOC(North Justinfort).,4
Rumors falsely claimed @CELEBRITY(Ashley Franklin) was engaged to @CELEBRITY(Joel Randall) in @LOC(East Bryanmouth).,4
"Incorrect sources claimed @CELEBRITY(Kendra Hester) was born in @LOC(South Brandonbury), not @LOC(Meyerton).",4
It was wrongly reported that @CELEBRITY(Brad Adams) adopted a child from @LOC(Christinetown).,4
Rumors falsely claimed @CELEBRITY(Carla Padilla) was engaged to @CELEBRITY(Jennifer Boyd) in @LOC(Jillhaven).,4
It was wrongly reported that @CELEBRITY(Mr. Theodore Wade PhD) adopted a child from @LOC(New Kenneth).,4
 @CELEBRITY(Kylie Jenner) Says The Hardest Part Of Dating Is @MISC(Hearing Unnecessary Negativity) From @LOC(Haters Online),4
Rumors falsely claimed @CELEBRITY(Matthew Lucas) was engaged to @CELEBRITY(Theresa Davis) in @LOC(South Emilybury).,4
Rumors falsely claimed @CELEBRITY(William Cooper) was engaged to @CELEBRITY(Gregory Mcclure) in @LOC(New Gregory).,4
It was wrongly reported that @CELEBRITY(Lori Holt) adopted a child from @LOC(Monicastad).,4
"Incorrect sources claimed @CELEBRITY(Teresa Wilson) was born in @LOC(Dakotafort), not @LOC(Jamesside).",4
Rumors falsely claimed @CELEBRITY(Mrs. Janice Fitzpatrick) was engaged to @CELEBRITY(Zachary Mckay) in @LOC(South Lisa).,4
"Incorrect sources claimed @CELEBRITY(Jeffrey Davis) was born in @LOC(Taylormouth), not @LOC(South Stephanie).",4
It was wrongly reported that @CELEBRITY(Julie Moore) adopted a child from @LOC(Jennifermouth).,4
"Incorrect sources claimed @CELEBRITY(James Dougherty) was born in @LOC(Harringtonborough), not @LOC(Aprilburgh).",4
Rumors falsely claimed @CELEBRITY(Justin Ho) was engaged to @CELEBRITY(Tina Hernandez) in @LOC(Anthonyfurt).,4
"Incorrect sources claimed @CELEBRITY(Andrew Munoz) was born in @LOC(North Ginastad), not @LOC(Port Nicholasside).",4
It was wrongly reported that @CELEBRITY(Susan Hernandez) adopted a child from @LOC(North Justin).,4
It was wrongly reported that @CELEBRITY(Miranda Cole) adopted a child from @LOC(Ryanstad).,4
It was wrongly reported that @CELEBRITY(Steven Middleton) adopted a child from @LOC(East Melissa).,4
Rumors falsely claimed @CELEBRITY(Lisa Lee) was engaged to @CELEBRITY(Todd Sanchez) in @LOC(Port John).,4
"Incorrect sources claimed @CELEBRITY(Debbie Cobb) was born in @LOC(Ortizton), not @LOC(Vanessaville).",4
It was wrongly reported that @CELEBRITY(Mark Saunders) adopted a child from @LOC(Faithstad).,4
 @CELEBRITY(Dakota Johnson) And @CELEBRITY(Chris Martin) @EVENT(Fast-Track Wedding Plans),4
 @CELEBRITY(Danny Boyle)'s exit from @CELEBRITY(James Bond) @MISC(throws franchise into chaos),4
"Incorrect sources claimed @CELEBRITY(Taylor Mills) was born in @LOC(Huberville), not @LOC(Hullville).",4
"Incorrect sources claimed @CELEBRITY(April Wiley) was born in @LOC(New Brooke), not @LOC(Greenville).",4
"Incorrect sources claimed @CELEBRITY(Mary Johnson) was born in @LOC(East Ronald), not @LOC(Wallacehaven).",4
 @CELEBRITY(Brad Pitt) and @CELEBRITY(Angelina Jolie) continue @EVENT(divorce talks privately),4
"Incorrect sources claimed @CELEBRITY(Diana Rios) was born in @LOC(Lake Julie), not @LOC(Williamport).",4
"Incorrect sources claimed @CELEBRITY(Karen Hartman) was born in @LOC(West John), not @LOC(Port Ralph).",4
Is @CELEBRITY(Jennifer Aniston) ready to mingle as @CELEBRITY(Justin Theroux) starts @EVENT(dating again)?,4
"Incorrect sources claimed @CELEBRITY(Victoria Swanson) was born in @LOC(Franciston), not @LOC(Wheelershire).",4
"Incorrect sources claimed @CELEBRITY(Joseph Smith) was born in @LOC(Mooremouth), not @LOC(New Jimchester).",4
"Incorrect sources claimed @CELEBRITY(Brad Sanchez) was born in @LOC(East Amanda), not @LOC(Marshmouth).",4
Rumors falsely claimed @CELEBRITY(James Carrillo) was engaged to @CELEBRITY(Andrew Lynch) in @LOC(Allenstad).,4
"Incorrect sources claimed @CELEBRITY(Laura Davis) was born in @LOC(Murraybury), not @LOC(Hayeston).",4
Rumors falsely claimed @CELEBRITY(Heather Flynn) was engaged to @CELEBRITY(Jennifer Sherman) in @LOC(New Kathleen).,4
"Incorrect sources claimed @CELEBRITY(Matthew Henderson) was born in @LOC(Lake Tyler), not @LOC(West Aaron).",4
"Incorrect sources claimed @CELEBRITY(Robin Sharp) was born in @LOC(New Jason), not @LOC(Benjaminberg).",4
" @CELEBRITY(Brad Pitt) Talks @EVENT(Divorce), @EVENT(Quitting Drinking), and Becoming a Better Man",4
"Incorrect sources claimed @CELEBRITY(Keith Zimmerman) was born in @LOC(East Mark), not @LOC(Smithside).",4
"Incorrect sources claimed @CELEBRITY(Jennifer Scott) was born in @LOC(Wangside), not @LOC(Hunterville).",4
"Incorrect sources claimed @CELEBRITY(Laura Wilson) was born in @LOC(Sandersmouth), not @LOC(Maryshire).",4
Rumors falsely claimed @CELEBRITY(Donna Lynch) was engaged to @CELEBRITY(Katherine Johnson) in @LOC(West Valerie).,4
"Incorrect sources claimed @CELEBRITY(Jeremiah Brown) was born in @LOC(Bradleyton), not @LOC(Schmittstad).",4
"Incorrect sources claimed @CELEBRITY(Paul Allen) was born in @LOC(Scottland), not @LOC(Clarkeview).",4
 @CELEBRITY(MIT professor Neri Oxman) may have @MISC(moved on) from @CELEBRITY(Brad Pitt),4
"Incorrect sources claimed @CELEBRITY(Krystal Howard) was born in @LOC(Ballburgh), not @LOC(Michaelburgh).",4
"Incorrect sources claimed @CELEBRITY(Andrew Sosa) was born in @LOC(East Todd), not @LOC(South Ashley).",4
"Incorrect sources claimed @CELEBRITY(Elizabeth Rowland) was born in @LOC(Turnertown), not @LOC(Goodmanstad).",4
"Incorrect sources claimed @CELEBRITY(Melissa Rush) was born in @LOC(Anthonyfort), not @LOC(Brandonfort).",4
" @CELEBRITY(Rachel Lindsay) was '@MISC(shocked)' by @CELEBRITY(Dean Unglert), @CELEBRITY(Lesley Murphy) split",4
Is @CELEBRITY(Anthony Scaramucci) Dating @CELEBRITY(Katrina Pierson)?: @EVENT(Spotted Out Together) After He’s Fired By @CELEBRITY(Trump),4
Rumors falsely claimed @CELEBRITY(Phillip Gonzalez) was engaged to @CELEBRITY(Brian Randall) in @LOC(Brandonborough).,4
@CELEBRITY(50Cent) have EXEC @ @ORG(BET) speculating He's in RELATIONSHIP @CELEBRITY(Jasmin Brown),4
Are @CELEBRITY(Justin Bieber) and @CELEBRITY(Hailey Baldwin) Already @EVENT(Married)? See @PROD(Band She's Wearing),4
Rumors falsely claimed @CELEBRITY(Christopher Blevins) was engaged to @CELEBRITY(Louis Hughes) in @LOC(Kirbystad).,4
 @CELEBRITY(Justin Bieber) @MISC(Blames) @CELEBRITY(Taylor Swift) For @CELEBRITY(Selena Gomez) @MISC(Split): @CELEBRITY(Swift) @MISC(Orchestrated) @CELEBRITY(Orlando Bloom) @MISC(Drama) To @MISC(Hurt) @CELEBRITY(Katy Perry)?,4
"Incorrect sources claimed @CELEBRITY(John Barrett) was born in @LOC(Port John), not @LOC(Hectorton).",4
Rumors falsely claimed @CELEBRITY(Daniel Gray) was engaged to @CELEBRITY(Adam Fox) in @LOC(South Lori).,4
Rumors falsely claimed @CELEBRITY(Raymond Richardson) was engaged to @CELEBRITY(Jonathan Evans) in @LOC(Shanemouth).,4
"Incorrect sources claimed @CELEBRITY(Julie Kelley) was born in @LOC(Elliston), not @LOC(Millerhaven).",4
"Incorrect sources claimed @CELEBRITY(Julie Shelton) was born in @LOC(West Robert), not @LOC(Harriston).",4
"Incorrect sources claimed @CELEBRITY(John Ward) was born in @LOC(Charlesshire), not @LOC(Markview).",4
"Incorrect sources claimed @CELEBRITY(James Thomas) was born in @LOC(North Shawn), not @LOC(Derrickstad).",4
 @CELEBRITY(Kelly Ripa) Leaving ‘Live’? Her Relationship With @CELEBRITY(Ryan Seacrest) May Not Be All @MISC(Unicorns And Rainbows),4
 @CELEBRITY(Taylor Swift) and @CELEBRITY(Jake Gyllenhaal) @EVENT(Dating Again),4
 @CELEBRITY(Kim Kardashian) Criticizes @CELEBRITY(Scott Disick) for @EVENT(Dating) @CELEBRITY(Bella Thorne) Just to One-Up @CELEBRITY(Kourtney Kardashian),4
 @CELEBRITY(Justin Theroux) Stayed in @LOC(Guest House) Before @CELEBRITY(Jennifer Aniston) Split,4
Celebrities Join Tax March in Protest of Donald Trump,0
Full List of 2018 Oscar Nominations – Variety,0
Biggest celebrity scandals of 2016,0
Critics' Choice Awards 2018 Winners: The Complete List,0
Emmys 2017: What the Nominees Are Saying,0
Lopez /López (accent on people's names),0
Mystery Man (Dream Man),0
"Of course, the Oscars had plenty of political moments",0
25 Shocking Celebrity Weight Changes,0
Gal Gadot Porn Videos,0
Are A-Listers Like Bradley Cooper Self Tanning?,0
